"sim","scenario","threshold","method","first_crossing","posterior_at_crossing","effect_at_crossing","final_effect","type_m"
2294,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.9983887727688,0.0535181695202725,0.0535181695202725,1
2294,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.9983887727688,0.0535181695202725,0.0535181695202725,1
2294,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.9983887727688,0.0535181695202725,0.0535181695202725,1
2294,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.9983887727688,0.0535181695202725,0.0535181695202725,1
2294,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0535181695202725,NA
2295,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.985023905734529,0.0668390433096316,0.0753599731125732,0.886930296668061
2295,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.985023905734529,0.0668390433096316,0.0753599731125732,0.886930296668061
2295,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.985023905734529,0.0668390433096316,0.0753599731125732,0.886930296668061
2295,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.999966685507258,0.0869909291126956,0.0753599731125732,1.15433864317796
2295,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999966685507258,0.0869909291126956,0.0753599731125732,1.15433864317796
2295,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999966685507258,0.0869909291126956,0.0753599731125732,1.15433864317796
2295,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999966685507258,0.0869909291126956,0.0753599731125732,1.15433864317796
2296,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.998785031479607,0.0667905117880978,0.0515621397757263,1.29534018717238
2296,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.998785031479607,0.0667905117880978,0.0515621397757263,1.29534018717238
2296,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.998785031479607,0.0667905117880978,0.0515621397757263,1.29534018717238
2296,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.998785031479607,0.0667905117880978,0.0515621397757263,1.29534018717238
2296,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.998785031479607,0.0667905117880978,0.0515621397757263,1.29534018717238
2296,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.998785031479607,0.0667905117880978,0.0515621397757263,1.29534018717238
2296,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0515621397757263,NA
2297,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.997313434625589,0.0886375198252385,0.0646070910221856,1.37194723400874
2297,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.997313434625589,0.0886375198252385,0.0646070910221856,1.37194723400874
2297,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.997313434625589,0.0886375198252385,0.0646070910221856,1.37194723400874
2297,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.997313434625589,0.0886375198252385,0.0646070910221856,1.37194723400874
2297,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",897,0.997313434625589,0.0886375198252385,0.0646070910221856,1.37194723400874
2297,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",897,0.997313434625589,0.0886375198252385,0.0646070910221856,1.37194723400874
2297,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999831651433621,0.0646070910221856,0.0646070910221856,1
2298,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0308829829871331,NA
2298,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0308829829871331,NA
2298,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0308829829871331,NA
2298,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0308829829871331,NA
2298,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0308829829871331,NA
2298,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0308829829871331,NA
2298,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0308829829871331,NA
2299,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.978722087423717,0.0627070256935671,0.0446095852812748,1.40568501810056
2299,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.992088394621245,0.0528157795168966,0.0446095852812748,1.18395585127904
2299,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.992088394621245,0.0528157795168966,0.0446095852812748,1.18395585127904
2299,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.992088394621245,0.0528157795168966,0.0446095852812748,1.18395585127904
2299,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0446095852812748,NA
2299,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0446095852812748,NA
2299,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0446095852812748,NA
2300,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.99795598414562,0.0627056135932673,0.0561739550584036,1.11627556806482
2300,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.99795598414562,0.0627056135932673,0.0561739550584036,1.11627556806482
2300,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.99795598414562,0.0627056135932673,0.0561739550584036,1.11627556806482
2300,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.99795598414562,0.0627056135932673,0.0561739550584036,1.11627556806482
2300,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.99795598414562,0.0627056135932673,0.0561739550584036,1.11627556806482
2300,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.99795598414562,0.0627056135932673,0.0561739550584036,1.11627556806482
2300,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.99914616625544,0.0561739550584036,0.0561739550584036,1
2301,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.977404261121526,0.0630048304367313,0.0488275544618434,1.29035400464233
2301,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.986208772320366,0.048413611704751,0.0488275544618434,0.991522353276655
2301,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.986208772320366,0.048413611704751,0.0488275544618434,0.991522353276655
2301,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.996759260403959,0.0488275544618434,0.0488275544618434,1
2301,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.996759260403959,0.0488275544618434,0.0488275544618434,1
2301,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.996759260403959,0.0488275544618434,0.0488275544618434,1
2301,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0488275544618434,NA
2302,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.999676222286743,0.0753754329524431,0.0694890368915895,1.08470970852621
2302,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.999676222286743,0.0753754329524431,0.0694890368915895,1.08470970852621
2302,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.999676222286743,0.0753754329524431,0.0694890368915895,1.08470970852621
2302,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.999676222286743,0.0753754329524431,0.0694890368915895,1.08470970852621
2302,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999676222286743,0.0753754329524431,0.0694890368915895,1.08470970852621
2302,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999676222286743,0.0753754329524431,0.0694890368915895,1.08470970852621
2302,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999676222286743,0.0753754329524431,0.0694890368915895,1.08470970852621
2303,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",2690,0.992663234656485,0.0443540005395675,0.0443540005395675,1
2303,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.992663234656485,0.0443540005395675,0.0443540005395675,1
2303,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.992663234656485,0.0443540005395675,0.0443540005395675,1
2303,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.992663234656485,0.0443540005395675,0.0443540005395675,1
2303,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0443540005395675,NA
2303,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0443540005395675,NA
2303,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0443540005395675,NA
2304,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.987265531688883,0.0708044410597622,0.0495564145894247,1.42876440207343
2304,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.987265531688883,0.0708044410597622,0.0495564145894247,1.42876440207343
2304,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.987265531688883,0.0708044410597622,0.0495564145894247,1.42876440207343
2304,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.998549711233301,0.0656895328428991,0.0495564145894247,1.32555055459798
2304,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.998549711233301,0.0656895328428991,0.0495564145894247,1.32555055459798
2304,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.998549711233301,0.0656895328428991,0.0495564145894247,1.32555055459798
2304,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0495564145894247,NA
2305,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.031261193930844,NA
2305,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.031261193930844,NA
2305,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.031261193930844,NA
2305,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.031261193930844,NA
2305,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.031261193930844,NA
2305,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.031261193930844,NA
2305,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.031261193930844,NA
2306,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.99564169254691,0.0579037800687284,0.040597918432593,1.42627460481427
2306,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.99564169254691,0.0579037800687284,0.040597918432593,1.42627460481427
2306,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.99564169254691,0.0579037800687284,0.040597918432593,1.42627460481427
2306,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.99564169254691,0.0579037800687284,0.040597918432593,1.42627460481427
2306,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.99564169254691,0.0579037800687284,0.040597918432593,1.42627460481427
2306,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.99564169254691,0.0579037800687284,0.040597918432593,1.42627460481427
2306,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.040597918432593,NA
2307,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.990664415276027,0.0737856546127222,0.075114393926411,0.982310456834805
2307,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.990664415276027,0.0737856546127222,0.075114393926411,0.982310456834805
2307,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.990664415276027,0.0737856546127222,0.075114393926411,0.982310456834805
2307,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.990664415276027,0.0737856546127222,0.075114393926411,0.982310456834805
2307,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999189096276561,0.0697526255537305,0.075114393926411,0.928618629633978
2307,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999189096276561,0.0697526255537305,0.075114393926411,0.928618629633978
2307,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999189096276561,0.0697526255537305,0.075114393926411,0.928618629633978
2308,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.990020693356686,0.0720161129898548,0.087670766386718,0.821438159582066
2308,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.990020693356686,0.0720161129898548,0.087670766386718,0.821438159582066
2308,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.990020693356686,0.0720161129898548,0.087670766386718,0.821438159582066
2308,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.990020693356686,0.0720161129898548,0.087670766386718,0.821438159582066
2308,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999998942350487,0.103803610755123,0.087670766386718,1.18401623520938
2308,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999998942350487,0.103803610755123,0.087670766386718,1.18401623520938
2308,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999998942350487,0.103803610755123,0.087670766386718,1.18401623520938
2309,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.995780320033237,0.0820336216420658,0.0561121956424508,1.46195707907756
2309,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.995780320033237,0.0820336216420658,0.0561121956424508,1.46195707907756
2309,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.995780320033237,0.0820336216420658,0.0561121956424508,1.46195707907756
2309,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.995780320033237,0.0820336216420658,0.0561121956424508,1.46195707907756
2309,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",897,0.995780320033237,0.0820336216420658,0.0561121956424508,1.46195707907756
2309,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",897,0.995780320033237,0.0820336216420658,0.0561121956424508,1.46195707907756
2309,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.99901936550804,0.0561121956424508,0.0561121956424508,1
2310,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",2690,0.998766850855704,0.0547321898627219,0.0547321898627219,1
2310,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.998766850855704,0.0547321898627219,0.0547321898627219,1
2310,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.998766850855704,0.0547321898627219,0.0547321898627219,1
2310,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.998766850855704,0.0547321898627219,0.0547321898627219,1
2310,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.998766850855704,0.0547321898627219,0.0547321898627219,1
2310,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.998766850855704,0.0547321898627219,0.0547321898627219,1
2310,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0547321898627219,NA
2311,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0228080973307698,NA
2311,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0228080973307698,NA
2311,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0228080973307698,NA
2311,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0228080973307698,NA
2311,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0228080973307698,NA
2311,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0228080973307698,NA
2311,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0228080973307698,NA
2312,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.999091358155976,0.0687160940325497,0.0620295088510525,1.10779684226669
2312,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.999091358155976,0.0687160940325497,0.0620295088510525,1.10779684226669
2312,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.999091358155976,0.0687160940325497,0.0620295088510525,1.10779684226669
2312,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.999091358155976,0.0687160940325497,0.0620295088510525,1.10779684226669
2312,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999091358155976,0.0687160940325497,0.0620295088510525,1.10779684226669
2312,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999091358155976,0.0687160940325497,0.0620295088510525,1.10779684226669
2312,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999091358155976,0.0687160940325497,0.0620295088510525,1.10779684226669
2313,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.990736744743169,0.0737426167889743,0.068886076663189,1.07050104115424
2313,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.990736744743169,0.0737426167889743,0.068886076663189,1.07050104115424
2313,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.990736744743169,0.0737426167889743,0.068886076663189,1.07050104115424
2313,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.990736744743169,0.0737426167889743,0.068886076663189,1.07050104115424
2313,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.999932939020343,0.068886076663189,0.068886076663189,1
2313,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.999932939020343,0.068886076663189,0.068886076663189,1
2313,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999932939020343,0.068886076663189,0.068886076663189,1
2314,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",2690,0.998247062366185,0.0528394865125496,0.0528394865125496,1
2314,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.998247062366185,0.0528394865125496,0.0528394865125496,1
2314,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.998247062366185,0.0528394865125496,0.0528394865125496,1
2314,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.998247062366185,0.0528394865125496,0.0528394865125496,1
2314,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.998247062366185,0.0528394865125496,0.0528394865125496,1
2314,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.998247062366185,0.0528394865125496,0.0528394865125496,1
2314,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0528394865125496,NA
2315,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.998936265428129,0.0671183277342291,0.066351418286028,1.01155829774271
