"sim","mode","first_crossing","peak","final"
156,"correct_conditional",NA,1.29476449683283,0.337188196147799
157,"history_naive",15,9.69626048470642e+285,9.69626048470642e+285
157,"practical_naive",NA,1.10944381833923,0.427965745810846
157,"correct_conditional",NA,2.02922483051266,1.4861402675447
158,"history_naive",14,9.89223692761773e+285,9.89223692761773e+285
158,"practical_naive",NA,1.19111507576496,0.281173577936684
158,"correct_conditional",NA,1.01236990430277,0.242096081046913
159,"history_naive",14,9.59973305006368e+285,9.59973305006368e+285
159,"practical_naive",NA,1.13779391931237,0.198922396811315
159,"correct_conditional",NA,1.1539729359945,0.190022047389367
160,"history_naive",14,7.26492316816631e+285,4.84328211211088e+285
160,"practical_naive",NA,1.01721211241962,0.199861647105519
160,"correct_conditional",NA,1.01198646127919,0.343282861961957
161,"history_naive",15,9.6478760479736e+285,9.6478760479736e+285
161,"practical_naive",NA,1.4977594291231,0.2250041406503
161,"correct_conditional",NA,1.41841528933316,0.152027051475139
162,"history_naive",14,9.85272729376981e+285,9.85272729376981e+285
162,"practical_naive",NA,3.97849528334809,0.364073842664818
162,"correct_conditional",NA,2.41431608796482,0.226969205952343
163,"history_naive",14,9.94184684273173e+285,9.94184684273173e+285
163,"practical_naive",NA,1.46207321890881,0.500105126619355
163,"correct_conditional",NA,1.60766963370816,0.555976395036177
164,"history_naive",14,7.15670884193125e+285,4.77113922795417e+285
164,"practical_naive",NA,1.13109179966961,0.290383594493196
164,"correct_conditional",NA,1.64760215063715,0.339507974930213
165,"history_naive",14,7.20700679434211e+285,4.80467119622807e+285
165,"practical_naive",NA,5.13629011009241,0.270614004359127
165,"correct_conditional",NA,2.33692399958928,0.134428349972271
166,"history_naive",14,9.63822817192566e+285,9.63822817192566e+285
166,"practical_naive",NA,1.21910528631681,0.311497119677081
166,"correct_conditional",NA,1.15753569003559,0.435453872473585
167,"history_naive",15,7.24315018616636e+285,4.82876679077757e+285
167,"practical_naive",NA,2.6873415028497,0.175675222768753
167,"correct_conditional",NA,1.13875758153541,0.101998880814654
168,"history_naive",15,7.47879910043161e+285,4.98586606695441e+285
168,"practical_naive",NA,2.28562451908149,0.193048107084935
168,"correct_conditional",NA,2.02963308473995,0.334387253817881
169,"history_naive",14,9.60934239245618e+285,9.60934239245618e+285
169,"practical_naive",NA,7.56758474343027,0.424549366215779
169,"correct_conditional",NA,3.89881336139375,0.217237794290101
170,"history_naive",15,9.85272729376979e+285,9.85272729376979e+285
170,"practical_naive",299,26.4464410637689,0.179277395701357
170,"correct_conditional",NA,10.3462958135871,0.475775620148356
171,"history_naive",14,9.7156821332909e+285,9.7156821332909e+285
171,"practical_naive",NA,1.23468359426035,0.366913325827103
171,"correct_conditional",NA,1.57014973851873,1.51562008451391
172,"history_naive",15,9.57096264051294e+285,9.57096264051294e+285
172,"practical_naive",NA,1.33694658642801,0.187245656221376
172,"correct_conditional",NA,1.36018158987129,0.236942777175436
173,"history_naive",15,9.51368023783372e+285,9.51368023783372e+285
173,"practical_naive",NA,4.72167836119606,0.157130843418394
173,"correct_conditional",NA,2.79032196122724,0.219805593066201
174,"history_naive",15,9.60934239245623e+285,9.60934239245623e+285
174,"practical_naive",NA,2.91327932879426,0.151941801678041
174,"correct_conditional",NA,2.83262120863227,0.0857337444317267
175,"history_naive",14,9.67687765999755e+285,9.67687765999755e+285
175,"practical_naive",NA,1.41413256870372,0.513205452290128
175,"correct_conditional",NA,1.40239617854658,0.349613161078937
176,"history_naive",14,7.1854073877725e+285,4.79027159184833e+285
176,"practical_naive",NA,1.0012,0.207824704989352
176,"correct_conditional",NA,1.03659375508431,0.25918049261375
177,"history_naive",14,9.59973305006368e+285,9.59973305006368e+285
177,"practical_naive",NA,8.77828653029471,2.48601453607959
177,"correct_conditional",NA,3.36371733905118,0.68606091754696
178,"history_naive",15,9.66720078233749e+285,9.66720078233749e+285
178,"practical_naive",NA,4.15946768538751,3.86613474181408
178,"correct_conditional",NA,1.58912054738574,0.912634252235024
179,"history_naive",14,9.72540754083172e+285,9.72540754083172e+285
179,"practical_naive",NA,1.61451916293268,0.628761711033099
179,"correct_conditional",NA,3.70473353606732,1.68047556801986
180,"history_naive",15,9.45674067147939e+285,9.45674067147939e+285
180,"practical_naive",NA,2.00513335309431,0.197125406830149
180,"correct_conditional",NA,1.30565005590862,0.234419398933404
181,"history_naive",14,9.63822817192567e+285,9.63822817192567e+285
181,"practical_naive",NA,1.69624461463155,0.444634247563972
181,"correct_conditional",NA,1.46048377192563,0.319266843009798
182,"history_naive",15,9.64787604797368e+285,9.64787604797368e+285
182,"practical_naive",NA,14.1863442736001,0.200685626537784
182,"correct_conditional",NA,18.845124573248,1.0782032659279
183,"history_naive",15,9.57096264051294e+285,9.57096264051294e+285
183,"practical_naive",NA,3.67618258792698,0.131196211060812
183,"correct_conditional",NA,6.4471576754328,2.41403407178168
184,"history_naive",14,7.46384898102988e+285,4.97589932068658e+285
184,"practical_naive",NA,2.02837179249874,0.282851155767749
184,"correct_conditional",NA,3.13450668820662,1.16559541014224
185,"history_naive",15,7.27219536352985e+285,4.84813024235323e+285
185,"practical_naive",NA,1.05539249021301,0.214352866579888
185,"correct_conditional",NA,1.18707378503221,0.492750261656169
186,"history_naive",14,9.59013331701371e+285,9.59013331701371e+285
186,"practical_naive",NA,4.9449317842026,0.229135046059918
186,"correct_conditional",NA,2.67720706411849,0.258336903299966
187,"history_naive",15,9.61896135380999e+285,9.61896135380999e+285
187,"practical_naive",NA,1.04597867349549,0.197919263460515
187,"correct_conditional",NA,1.09539195453656,0.149450133086561
188,"history_naive",15,9.75464221329963e+285,9.75464221329963e+285
188,"practical_naive",NA,2.10901529497333,0.653571841444103
188,"correct_conditional",NA,3.59276039634527,0.667059660613045
189,"history_naive",14,9.83303169190958e+285,9.83303169190958e+285
189,"practical_naive",NA,1.48444470945216,0.763338896504356
189,"correct_conditional",NA,1.16832284271396,0.591651274133869
190,"history_naive",14,9.66720078233753e+285,9.66720078233753e+285
190,"practical_naive",NA,7.58863604086279,3.42274882884229
190,"correct_conditional",NA,7.71271728719822,0.365969658298218
191,"history_naive",14,9.65753358155514e+285,9.65753358155514e+285
191,"practical_naive",NA,1.50047614048066,0.127470721786654
191,"correct_conditional",NA,1.31479334685091,0.447439104627661
192,"history_naive",14,7.25040058675317e+285,4.83360039116878e+285
192,"practical_naive",NA,1.45326372215297,0.149022924771125
192,"correct_conditional",NA,1.65101626770333,0.143685403137808
193,"history_naive",14,9.66720078233758e+285,9.66720078233758e+285
193,"practical_naive",NA,1.7806522640538,0.551096392323416
193,"correct_conditional",NA,1.18266493132024,0.495812359545664
194,"history_naive",14,9.66720078233755e+285,9.66720078233755e+285
194,"practical_naive",NA,6.17425129386685,0.1128516186476
194,"correct_conditional",NA,3.69766318198168,0.122036395108601
195,"history_naive",15,7.2721953635299e+285,4.84813024235327e+285
195,"practical_naive",NA,1.83904992658729,0.470437477436723
195,"correct_conditional",NA,1.63327928773329,0.498681617415013
196,"history_naive",14,9.75464221329967e+285,9.75464221329967e+285
196,"practical_naive",NA,1.04532688908388,0.205820330415699
196,"correct_conditional",NA,1.03157434125496,0.23344139337624
197,"history_naive",14,7.30135701263646e+285,4.86757134175764e+285
197,"practical_naive",NA,18.339375727089,0.127356936448804
197,"correct_conditional",177,20.5915548171628,0.31796826710261
198,"history_naive",14,9.56139167787239e+285,9.56139167787239e+285
198,"practical_naive",NA,5.47844438489704,0.236520990436271
198,"correct_conditional",NA,7.40375411317469,0.776590437368745
199,"history_naive",14,9.63822817192566e+285,9.63822817192566e+285
199,"practical_naive",NA,2.38987995745693,0.15191005954346
199,"correct_conditional",NA,1.50283893263411,0.292747646327323
200,"history_naive",14,9.62858994375374e+285,9.62858994375374e+285
200,"practical_naive",NA,1.07618295046328,0.212472301756794
200,"correct_conditional",NA,1.1570844928473,0.416118630573855
201,"history_naive",14,9.65753358155521e+285,9.65753358155521e+285
201,"practical_naive",NA,5.20741684035653,0.483311731221672
201,"correct_conditional",NA,4.44415160428781,2.64662389513203
202,"history_naive",15,9.67687765999755e+285,9.67687765999755e+285
202,"practical_naive",NA,1.38776519035244,0.196317058233392
202,"correct_conditional",NA,1.04558614471344,0.22509213860681
203,"history_naive",14,9.68656422422175e+285,9.68656422422175e+285
203,"practical_naive",NA,2.67497280983573,0.165415270181331
203,"correct_conditional",NA,2.44865854908172,0.899059047814065
204,"history_naive",14,9.47568256091868e+285,9.47568256091868e+285
204,"practical_naive",NA,1.16690903005049,0.286479632775464
204,"correct_conditional",NA,1.11020474161399,0.0791553060824255
205,"history_naive",14,9.56139167787243e+285,9.56139167787243e+285
205,"practical_naive",NA,1.72646518311713,0.294184344727927
205,"correct_conditional",NA,1.30975926446068,0.209485800897834
206,"history_naive",15,7.20700679434214e+285,4.80467119622809e+285
206,"practical_naive",NA,1.44288296894986,0.260217185022137
206,"correct_conditional",NA,1.55738147939749,0.74532948613371
207,"history_naive",14,9.71568213329089e+285,9.71568213329089e+285
207,"practical_naive",NA,3.31588534793372,0.0804014337620844
207,"correct_conditional",NA,3.22230054432824,0.261524185510783
208,"history_naive",14,7.37477376893218e+285,4.91651584595479e+285
208,"practical_naive",NA,1.65750484173801,0.199920936911258
208,"correct_conditional",NA,1.16292531803212,0.200411404743513
209,"history_naive",14,9.71568213329095e+285,9.71568213329095e+285
209,"practical_naive",NA,1.13198893570796,0.334064620053415
209,"correct_conditional",NA,1.13066272991999,0.596715548189622
210,"history_naive",14,9.65753358155522e+285,9.65753358155522e+285
210,"practical_naive",NA,2.22718130678665,0.265429207232388
210,"correct_conditional",NA,4.60386465985746,0.919686482674073
211,"history_naive",14,9.7059664511576e+285,9.7059664511576e+285
211,"practical_naive",NA,1.52455077712025,0.218945766724023
211,"correct_conditional",NA,1.6519138910677,0.950257686189634
212,"history_naive",14,7.25040058675315e+285,4.83360039116877e+285
212,"practical_naive",NA,3.04790657572945,0.161318476836224
212,"correct_conditional",NA,5.56595187558048,0.44490866180838
213,"history_naive",14,7.35267156457189e+285,4.90178104304793e+285
213,"practical_naive",NA,6.43072649083353,0.155192434153361
213,"correct_conditional",NA,6.0912566593401,0.497536316185063
214,"history_naive",15,7.382155924857e+285,4.921437283238e+285
214,"practical_naive",NA,1.67606835449124,0.891847078069547
214,"correct_conditional",NA,1.23681862263219,0.204474194031241
215,"history_naive",14,9.71568213329092e+285,9.71568213329092e+285
215,"practical_naive",NA,2.44324973924372,0.126349658614014
215,"correct_conditional",NA,1.82166165163402,0.447501534623938
216,"history_naive",14,7.21422101535747e+285,4.80948067690498e+285
216,"practical_naive",NA,5.4763232002902,0.139846530779686
216,"correct_conditional",NA,6.1207547195522,0.681810959532088
217,"history_naive",15,7.33063560054017e+285,4.88709040036012e+285
217,"practical_naive",NA,1.22176797738353,0.208878219509993
217,"correct_conditional",NA,1.05227422393721,0.235062478444876
218,"history_naive",14,9.71568213329094e+285,9.71568213329094e+285
218,"practical_naive",NA,2.02203180679008,0.48021562761718
218,"correct_conditional",NA,2.61622292867253,0.826942423858903
219,"history_naive",14,9.72540754083169e+285,9.72540754083169e+285
219,"practical_naive",NA,6.82300740605981,0.371629725639996
219,"correct_conditional",NA,16.2899417866196,2.08629887104532
220,"history_naive",14,9.78396476548577e+285,9.78396476548577e+285
220,"practical_naive",NA,1.01106590120255,0.203694634597004
220,"correct_conditional",NA,1.02171765033724,0.405182638772452
221,"history_naive",15,9.80356208609587e+285,9.80356208609587e+285
221,"practical_naive",NA,1.12356994465367,0.2371580617336
221,"correct_conditional",NA,1.02496594078243,0.177648538654923
222,"history_naive",14,7.4787991004316e+285,4.9858660669544e+285
222,"practical_naive",NA,3.41377560443114,0.0929341528625119
222,"correct_conditional",NA,5.17933659469492,0.148867149619851
223,"history_naive",15,9.42839881023018e+285,9.42839881023018e+285
223,"practical_naive",NA,1.71844449203182,0.151135749967493
223,"correct_conditional",NA,1.42114929471221,0.316486766195858
224,"history_naive",14,7.32330496493964e+285,4.88220330995976e+285
224,"practical_naive",NA,1.79778620030263,0.162859889370855
224,"correct_conditional",NA,2.77333064301167,0.482300376036366
225,"history_naive",15,7.19979978754778e+285,4.79986652503185e+285
225,"practical_naive",NA,1.20972474777039,0.296358030900098
225,"correct_conditional",NA,1.09955230232059,0.584751365063688
226,"history_naive",14,9.6672007823375e+285,9.6672007823375e+285
226,"practical_naive",NA,1.21720982333262,0.187038518327315
226,"correct_conditional",NA,1.65295968482571,0.386522380974132
227,"history_naive",14,7.25040058675316e+285,4.83360039116877e+285
227,"practical_naive",NA,1.78896680048131,0.12332413935118
227,"correct_conditional",NA,2.35738293613536,0.639651592301747
228,"history_naive",15,9.62858994375375e+285,9.62858994375375e+285
228,"practical_naive",NA,1.96163292925044,0.256765985341258
228,"correct_conditional",NA,18.697681076799,4.57266226740686
229,"history_naive",15,7.36003159616809e+285,4.90668773077872e+285
229,"practical_naive",NA,4.11362611895461,0.172916155614261
229,"correct_conditional",NA,3.51330101543869,0.164161286843407
230,"history_naive",15,9.88234469069017e+285,9.88234469069017e+285
230,"practical_naive",NA,1.13675210801489,0.34856627980386
230,"correct_conditional",NA,2.2819793731067,0.991141352304278
231,"history_naive",14,7.27219536352985e+285,4.84813024235323e+285
231,"practical_naive",NA,5.26778970360674,0.890368162698153
231,"correct_conditional",NA,1.45205868444978,0.836972694887884
232,"history_naive",15,9.69626048470643e+285,9.69626048470643e+285
232,"practical_naive",NA,1.66129358088206,0.131014298735578
232,"correct_conditional",NA,3.45388894245389,0.676157139101053
233,"history_naive",14,9.67687765999753e+285,9.67687765999753e+285
233,"practical_naive",NA,9.65564544682839,0.0920801809313098
233,"correct_conditional",NA,6.6005950131053,0.21593282716215
234,"history_naive",14,7.29405565562381e+285,4.86270377041587e+285
234,"practical_naive",NA,1.20103239058827,0.346753956402963
234,"correct_conditional",NA,1.3367390860076,0.6619662122825
235,"history_naive",14,9.55183028619453e+285,9.55183028619453e+285
235,"practical_naive",NA,1.05471918733432,0.350658859012248
235,"correct_conditional",NA,1.01664844209113,0.428593583102951
236,"history_naive",14,9.72540754083172e+285,9.72540754083172e+285
236,"practical_naive",NA,2.85860245800511,0.24891645192622
236,"correct_conditional",NA,4.44929325435344,0.730693904531001
237,"history_naive",14,9.74488757108636e+285,9.74488757108636e+285
237,"practical_naive",NA,2.14469635941172,0.225970243289019
237,"correct_conditional",NA,1.97297535618503,0.140359540060827
238,"history_naive",14,9.61896135381e+285,9.61896135381e+285
238,"practical_naive",NA,2.04552551171493,0.254815335226071
238,"correct_conditional",NA,2.8218712079261,0.413733665473153
239,"history_naive",14,9.63822817192569e+285,9.63822817192569e+285
