"sim","scenario","threshold","bayes_method","ert_method","bayes_first_crossing","ert_first_crossing","combined_first_crossing","bayes_only","ert_only","both","neither"
1661,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1661,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1661,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1661,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1661,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1661,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1661,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1662,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1663,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",897,886,886,FALSE,FALSE,TRUE,FALSE
1663,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",897,882,882,FALSE,FALSE,TRUE,FALSE
1663,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",897,886,886,FALSE,FALSE,TRUE,FALSE
1663,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",897,882,882,FALSE,FALSE,TRUE,FALSE
1663,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",897,886,886,FALSE,FALSE,TRUE,FALSE
1663,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",897,882,882,FALSE,FALSE,TRUE,FALSE
1663,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",897,886,886,FALSE,FALSE,TRUE,FALSE
1663,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",897,882,882,FALSE,FALSE,TRUE,FALSE
1663,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",897,886,886,FALSE,FALSE,TRUE,FALSE
1663,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",897,882,882,FALSE,FALSE,TRUE,FALSE
1663,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",897,886,886,FALSE,FALSE,TRUE,FALSE
1663,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",897,882,882,FALSE,FALSE,TRUE,FALSE
1663,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,886,886,FALSE,TRUE,FALSE,FALSE
1663,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,882,882,FALSE,TRUE,FALSE,FALSE
1664,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",897,413,413,FALSE,FALSE,TRUE,FALSE
1664,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",897,610,610,FALSE,FALSE,TRUE,FALSE
1664,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",897,413,413,FALSE,FALSE,TRUE,FALSE
1664,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",897,610,610,FALSE,FALSE,TRUE,FALSE
1664,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",897,413,413,FALSE,FALSE,TRUE,FALSE
1664,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",897,610,610,FALSE,FALSE,TRUE,FALSE
1664,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",897,413,413,FALSE,FALSE,TRUE,FALSE
1664,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",897,610,610,FALSE,FALSE,TRUE,FALSE
1664,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",897,413,413,FALSE,FALSE,TRUE,FALSE
1664,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",897,610,610,FALSE,FALSE,TRUE,FALSE
1664,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",897,413,413,FALSE,FALSE,TRUE,FALSE
1664,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",897,610,610,FALSE,FALSE,TRUE,FALSE
1664,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",1793,413,413,FALSE,FALSE,TRUE,FALSE
1664,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",1793,610,610,FALSE,FALSE,TRUE,FALSE
1665,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1665,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1665,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1665,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1665,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1665,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1665,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1665,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1665,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1665,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1665,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1665,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1665,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1665,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1666,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
1666,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",1793,1159,1159,FALSE,FALSE,TRUE,FALSE
1666,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
1666,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",1793,1159,1159,FALSE,FALSE,TRUE,FALSE
1666,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
1666,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",1793,1159,1159,FALSE,FALSE,TRUE,FALSE
1666,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
1666,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",1793,1159,1159,FALSE,FALSE,TRUE,FALSE
1666,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
1666,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",1793,1159,1159,FALSE,FALSE,TRUE,FALSE
1666,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
1666,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",2690,1159,1159,FALSE,FALSE,TRUE,FALSE
1666,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
1666,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",2690,1159,1159,FALSE,FALSE,TRUE,FALSE
1667,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",897,NA,897,TRUE,FALSE,FALSE,FALSE
1667,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",897,1126,897,FALSE,FALSE,TRUE,FALSE
1667,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
1667,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",1793,1126,1126,FALSE,FALSE,TRUE,FALSE
1667,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
1667,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",1793,1126,1126,FALSE,FALSE,TRUE,FALSE
1667,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
1667,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",2690,1126,1126,FALSE,FALSE,TRUE,FALSE
1667,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
1667,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",2690,1126,1126,FALSE,FALSE,TRUE,FALSE
1667,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
1667,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",2690,1126,1126,FALSE,FALSE,TRUE,FALSE
1667,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1667,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,1126,1126,FALSE,TRUE,FALSE,FALSE
1668,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
1668,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",2690,1998,1998,FALSE,FALSE,TRUE,FALSE
1668,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
1668,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",2690,1998,1998,FALSE,FALSE,TRUE,FALSE
1668,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
1668,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",2690,1998,1998,FALSE,FALSE,TRUE,FALSE
1668,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
1668,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",2690,1998,1998,FALSE,FALSE,TRUE,FALSE
1668,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
1668,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",2690,1998,1998,FALSE,FALSE,TRUE,FALSE
1668,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
1668,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",2690,1998,1998,FALSE,FALSE,TRUE,FALSE
1668,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1668,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,1998,1998,FALSE,TRUE,FALSE,FALSE
1669,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",897,1257,897,FALSE,FALSE,TRUE,FALSE
1669,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",897,894,894,FALSE,FALSE,TRUE,FALSE
1669,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",897,1257,897,FALSE,FALSE,TRUE,FALSE
1669,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",897,894,894,FALSE,FALSE,TRUE,FALSE
1669,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",897,1257,897,FALSE,FALSE,TRUE,FALSE
1669,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",897,894,894,FALSE,FALSE,TRUE,FALSE
1669,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",897,1257,897,FALSE,FALSE,TRUE,FALSE
1669,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",897,894,894,FALSE,FALSE,TRUE,FALSE
1669,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",897,1257,897,FALSE,FALSE,TRUE,FALSE
1669,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",897,894,894,FALSE,FALSE,TRUE,FALSE
1669,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",897,1257,897,FALSE,FALSE,TRUE,FALSE
1669,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",897,894,894,FALSE,FALSE,TRUE,FALSE
1669,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",1793,1257,1257,FALSE,FALSE,TRUE,FALSE
1669,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",1793,894,894,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",1793,1201,1201,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",1793,1008,1008,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",1793,1201,1201,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",1793,1008,1008,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",1793,1201,1201,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",1793,1008,1008,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",1793,1201,1201,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",1793,1008,1008,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",1793,1201,1201,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",1793,1008,1008,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",1793,1201,1201,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",1793,1008,1008,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",1793,1201,1201,FALSE,FALSE,TRUE,FALSE
1670,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",1793,1008,1008,FALSE,FALSE,TRUE,FALSE
1671,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1671,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1671,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1671,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1671,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1671,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1671,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1671,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1671,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1671,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1671,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1671,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1671,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1671,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1672,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
1673,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
1673,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
1673,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
1673,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
1673,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
1673,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
