"sim","scenario","method","first_crossing","direction","statistic_at_crossing","effect_at_crossing","final_effect","type_m"
46,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.443234630207,0.0437873407421492,0.0437873407421492,1
46,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.443234630207,0.0437873407421492,0.0437873407421492,1
46,"Alternative: 35% vs 30%","e-RTb adaptive",367,"benefit",0.109545317675399,0.109545317675399,0.0437873407421492,2.50175771852598
46,"Alternative: 35% vs 30%","e-RTb design directional",2546,"benefit",0.0451924791717189,0.0451924791717189,0.0437873407421492,1.03209006086586
47,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.28050734864829,0.0409616348832283,0.0409616348832283,1
47,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0409616348832283,NA
47,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.28050734864829,0.0409616348832283,0.0409616348832283,1
47,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0409616348832283,NA
47,"Alternative: 35% vs 30%","e-RTb design directional",963,"benefit",0.0787499136561441,0.0787499136561441,0.0409616348832283,1.92252857779337
48,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0279409560875694,NA
48,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0279409560875694,NA
48,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0279409560875694,NA
48,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0279409560875694,NA
48,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0279409560875694,NA
49,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.98511836048382,0.0544560559905203,0.0544560559905203,1
49,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.98511836048382,0.0544560559905203,0.0544560559905203,1
49,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.98511836048382,0.0544560559905203,0.0544560559905203,1
49,"Alternative: 35% vs 30%","e-RTb adaptive",2541,"benefit",0.0571757715770141,0.0571757715770141,0.0544560559905203,1.04994330817802
49,"Alternative: 35% vs 30%","e-RTb design directional",2245,"benefit",0.0499781737370529,0.0499781737370529,0.0544560559905203,0.917770720409005
50,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.34369384910566,0.0743087184847805,0.0788163288771356,0.942808673575982
50,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",3.34369384910566,0.0743087184847805,0.0788163288771356,0.942808673575982
50,"Alternative: 35% vs 30%","Haybittle-Peto",1793,"benefit",3.34369384910566,0.0743087184847805,0.0788163288771356,0.942808673575982
50,"Alternative: 35% vs 30%","e-RTb adaptive",1494,"benefit",0.0740415495784827,0.0740415495784827,0.0788163288771356,0.939418907646712
50,"Alternative: 35% vs 30%","e-RTb design directional",1294,"benefit",0.0664309603440039,0.0664309603440039,0.0788163288771356,0.842857835304168
51,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.55727778908564,0.078570895243784,0.0780247383107721,1.00699979192287
51,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",2.46701353949975,0.0758888170652877,0.0780247383107721,0.972625076460019
51,"Alternative: 35% vs 30%","Haybittle-Peto",1793,"benefit",3.55727778908564,0.078570895243784,0.0780247383107721,1.00699979192287
51,"Alternative: 35% vs 30%","e-RTb adaptive",1704,"benefit",0.0757725226094099,0.0757725226094099,0.0780247383107721,0.971134594615471
51,"Alternative: 35% vs 30%","e-RTb design directional",826,"benefit",0.09032269414131,0.09032269414131,0.0780247383107721,1.15761611120764
52,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.73380381695239,0.0603491861869716,0.0526616750753911,1.14597923633411
52,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.73380381695239,0.0603491861869716,0.0526616750753911,1.14597923633411
52,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.93222892528225,0.0526616750753911,0.0526616750753911,1
52,"Alternative: 35% vs 30%","e-RTb adaptive",1600,"benefit",0.0641840087623221,0.0641840087623221,0.0526616750753911,1.21879922487151
52,"Alternative: 35% vs 30%","e-RTb design directional",1055,"benefit",0.0756457033470785,0.0756457033470785,0.0526616750753911,1.43644696525098
53,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.03847063336338,0.0546264848179299,0.0546264848179299,1
53,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",3.03847063336338,0.0546264848179299,0.0546264848179299,1
53,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.03847063336338,0.0546264848179299,0.0546264848179299,1
53,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0546264848179299,NA
53,"Alternative: 35% vs 30%","e-RTb design directional",1889,"benefit",0.0519237969682906,0.0519237969682906,0.0546264848179299,0.950524221746147
54,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.50715746782161,0.0781507521174307,0.0799930781653158,0.976968931685843
54,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",3.50715746782161,0.0781507521174307,0.0799930781653158,0.976968931685843
54,"Alternative: 35% vs 30%","Haybittle-Peto",1793,"benefit",3.50715746782161,0.0781507521174307,0.0799930781653158,0.976968931685843
54,"Alternative: 35% vs 30%","e-RTb adaptive",1332,"benefit",0.0778710246353638,0.0778710246353638,0.0799930781653158,0.973472035598298
54,"Alternative: 35% vs 30%","e-RTb design directional",1147,"benefit",0.0736828663164041,0.0736828663164041,0.0799930781653158,0.921115526572551
55,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.2473831960044,0.0586653650188035,0.0586653650188035,1
55,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",3.2473831960044,0.0586653650188035,0.0586653650188035,1
55,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.2473831960044,0.0586653650188035,0.0586653650188035,1
55,"Alternative: 35% vs 30%","e-RTb adaptive",2560,"benefit",0.0637171155631485,0.0637171155631485,0.0586653650188035,1.08611129484536
55,"Alternative: 35% vs 30%","e-RTb design directional",2029,"benefit",0.0508192770616028,0.0508192770616028,0.0586653650188035,0.866256896983666
56,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.56928527751022,0.0644225836694264,0.0644225836694264,1
56,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",3.56928527751022,0.0644225836694264,0.0644225836694264,1
56,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.56928527751022,0.0644225836694264,0.0644225836694264,1
56,"Alternative: 35% vs 30%","e-RTb adaptive",2550,"benefit",0.0633489173228343,0.0633489173228343,0.0644225836694264,0.983334006718802
56,"Alternative: 35% vs 30%","e-RTb design directional",2145,"benefit",0.0499934796783305,0.0499934796783305,0.0644225836694264,0.776024133630895
57,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0319655457078384,NA
57,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0319655457078384,NA
57,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0319655457078384,NA
57,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0319655457078384,NA
57,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0319655457078384,NA
58,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.69805780233543,0.0810772353157038,0.0722907642894199,1.12154347948386
58,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",3.69805780233543,0.0810772353157038,0.0722907642894199,1.12154347948386
58,"Alternative: 35% vs 30%","Haybittle-Peto",1793,"benefit",3.69805780233543,0.0810772353157038,0.0722907642894199,1.12154347948386
58,"Alternative: 35% vs 30%","e-RTb adaptive",1686,"benefit",0.0846300538247141,0.0846300538247141,0.0722907642894199,1.17068970921227
58,"Alternative: 35% vs 30%","e-RTb design directional",1004,"benefit",0.0784802043422733,0.0784802043422733,0.0722907642894199,1.08561868329506
59,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.07229724663767,0.0372900368154625,0.0372900368154625,1
59,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0372900368154625,NA
59,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.07229724663767,0.0372900368154625,0.0372900368154625,1
59,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0372900368154625,NA
59,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0372900368154625,NA
60,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.47026772076256,0.0448340235085221,0.0448340235085221,1
60,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.47026772076256,0.0448340235085221,0.0448340235085221,1
60,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.47026772076256,0.0448340235085221,0.0448340235085221,1
60,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0448340235085221,NA
60,"Alternative: 35% vs 30%","e-RTb design directional",1210,"benefit",0.0698653198653201,0.0698653198653201,0.0448340235085221,1.55831028308312
61,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.42781559238281,0.0536490300613773,0.058995347767636,0.909377299930221
61,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.42781559238281,0.0536490300613773,0.058995347767636,0.909377299930221
61,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.26471575764143,0.058995347767636,0.058995347767636,1
61,"Alternative: 35% vs 30%","e-RTb adaptive",2091,"benefit",0.0608120471345972,0.0608120471345972,0.058995347767636,1.03079394283964
61,"Alternative: 35% vs 30%","e-RTb design directional",1606,"benefit",0.0579796466312708,0.0579796466312708,0.058995347767636,0.982783368946891
62,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.33899559285625,0.042412963611643,0.042412963611643,1
62,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.32592597183898,0.0519480519480519,0.042412963611643,1.22481542256084
62,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.33899559285625,0.042412963611643,0.042412963611643,1
62,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.042412963611643,NA
62,"Alternative: 35% vs 30%","e-RTb design directional",1688,"benefit",0.0585660551335609,0.0585660551335609,0.042412963611643,1.38085269564807
63,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.034966450973276,NA
63,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.034966450973276,NA
63,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.034966450973276,NA
63,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.034966450973276,NA
63,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.034966450973276,NA
64,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.40162205981666,0.0541938855500393,0.0421214045922386,1.28661154761266
64,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.40162205981666,0.0541938855500393,0.0421214045922386,1.28661154761266
64,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.32018213104713,0.0421214045922386,0.0421214045922386,1
64,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0421214045922386,NA
64,"Alternative: 35% vs 30%","e-RTb design directional",1814,"benefit",0.055054704595186,0.055054704595186,0.0421214045922386,1.30704816537221
65,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.79561735433853,0.0620968705207838,0.0674065131253096,0.921229531712238
65,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",2.34518749430669,0.0745351496470122,0.0674065131253096,1.10575590089418
65,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.71508633255415,0.0674065131253096,0.0674065131253096,1
65,"Alternative: 35% vs 30%","e-RTb adaptive",2049,"benefit",0.0647736172272328,0.0647736172272328,0.0674065131253096,0.960940037156614
65,"Alternative: 35% vs 30%","e-RTb design directional",1696,"benefit",0.0562075252084888,0.0562075252084888,0.0674065131253096,0.83385896410334
66,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.22927687711313,0.0587402212031294,0.0587402212031294,1
66,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",3.22927687711313,0.0587402212031294,0.0587402212031294,1
66,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.22927687711313,0.0587402212031294,0.0587402212031294,1
66,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0587402212031294,NA
66,"Alternative: 35% vs 30%","e-RTb design directional",2355,"benefit",0.0477913598910608,0.0477913598910608,0.0587402212031294,0.813605378260216
67,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.69380215422968,0.066867183824777,0.066867183824777,1
67,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",3.69380215422968,0.066867183824777,0.066867183824777,1
67,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.69380215422968,0.066867183824777,0.066867183824777,1
67,"Alternative: 35% vs 30%","e-RTb adaptive",2455,"benefit",0.0586107984411339,0.0586107984411339,0.066867183824777,0.876525600281318
67,"Alternative: 35% vs 30%","e-RTb design directional",2191,"benefit",0.0489753473420025,0.0489753473420025,0.066867183824777,0.732427246679637
68,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.36158425609481,0.0431549527477924,0.0431549527477924,1
68,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.36158425609481,0.0431549527477924,0.0431549527477924,1
68,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.36158425609481,0.0431549527477924,0.0431549527477924,1
68,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0431549527477924,NA
68,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0431549527477924,NA
69,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",4.27850028440173,0.0955576179890771,0.0925319858460696,1.03269822986444
69,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",4.27850028440173,0.0955576179890771,0.0925319858460696,1.03269822986444
69,"Alternative: 35% vs 30%","Haybittle-Peto",1793,"benefit",4.27850028440173,0.0955576179890771,0.0925319858460696,1.03269822986444
69,"Alternative: 35% vs 30%","e-RTb adaptive",1526,"benefit",0.0856505463235401,0.0856505463235401,0.0925319858460696,0.925631775222278
69,"Alternative: 35% vs 30%","e-RTb design directional",1369,"benefit",0.0608854186798605,0.0608854186798605,0.0925319858460696,0.657993213083589
70,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",3.03942529729546,0.0671594062239473,0.0611118973279437,1.09895796334961
70,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",2.6996406743919,0.083325869532766,0.0611118973279437,1.3634966868336
70,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.38984952002503,0.0611118973279437,0.0611118973279437,1
70,"Alternative: 35% vs 30%","e-RTb adaptive",1097,"benefit",0.0958829434328527,0.0958829434328527,0.0611118973279437,1.56897343439229
70,"Alternative: 35% vs 30%","e-RTb design directional",893,"benefit",0.0836479566221508,0.0836479566221508,0.0611118973279437,1.36876713503546
71,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.69590423485907,0.0591752037687877,0.0561461667112325,1.0539491337518
71,"Alternative: 35% vs 30%","Pocock two-sided",897,"benefit",2.39155924043222,0.074317507566601,0.0561461667112325,1.32364348128745
71,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.11592114586207,0.0561461667112325,0.0561461667112325,1
71,"Alternative: 35% vs 30%","e-RTb adaptive",917,"benefit",0.0801605888256941,0.0801605888256941,0.0561461667112325,1.42771258522369
71,"Alternative: 35% vs 30%","e-RTb design directional",923,"benefit",0.0819802820887777,0.0819802820887777,0.0561461667112325,1.46012251398058
72,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",3.83142048604167,0.0688953372554748,0.0688953372554748,1
72,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.3168981747652,0.050857165625716,0.0688953372554748,0.738180080854088
72,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.83142048604167,0.0688953372554748,0.0688953372554748,1
72,"Alternative: 35% vs 30%","e-RTb adaptive",2669,"benefit",0.0674916963126571,0.0674916963126571,0.0688953372554748,0.979626474029545
72,"Alternative: 35% vs 30%","e-RTb design directional",1275,"benefit",0.0667608740607981,0.0667608740607981,0.0688953372554748,0.969018756860689
73,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0315645843285034,NA
73,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0315645843285034,NA
73,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0315645843285034,NA
73,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0315645843285034,NA
73,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0315645843285034,NA
74,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.90411824165435,0.0527203594884203,0.0527203594884203,1
74,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.90411824165435,0.0527203594884203,0.0527203594884203,1
74,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",2.90411824165435,0.0527203594884203,0.0527203594884203,1
74,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0527203594884203,NA
74,"Alternative: 35% vs 30%","e-RTb design directional",2368,"benefit",0.047559091087533,0.047559091087533,0.0527203594884203,0.902101039314405
75,"Alternative: 35% vs 30%","OBF two-sided",NA,NA,NA,NA,0.0100048182000729,NA
75,"Alternative: 35% vs 30%","Pocock two-sided",NA,NA,NA,NA,0.0100048182000729,NA
75,"Alternative: 35% vs 30%","Haybittle-Peto",NA,NA,NA,NA,0.0100048182000729,NA
75,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0100048182000729,NA
75,"Alternative: 35% vs 30%","e-RTb design directional",NA,NA,NA,NA,0.0100048182000729,NA
76,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.72355457799662,0.0604947065108299,0.0698407431984075,0.86618073835459
76,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.72355457799662,0.0604947065108299,0.0698407431984075,0.86618073835459
76,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.87579571618475,0.0698407431984075,0.0698407431984075,1
76,"Alternative: 35% vs 30%","e-RTb adaptive",2612,"benefit",0.0648000154847157,0.0648000154847157,0.0698407431984075,0.927825399861914
76,"Alternative: 35% vs 30%","e-RTb design directional",1251,"benefit",0.0666243719749915,0.0666243719749915,0.0698407431984075,0.95394706476306
77,"Alternative: 35% vs 30%","OBF two-sided",1793,"benefit",2.78923005389767,0.0621242559801644,0.0548122252589313,1.13340145718754
77,"Alternative: 35% vs 30%","Pocock two-sided",1793,"benefit",2.78923005389767,0.0621242559801644,0.0548122252589313,1.13340145718754
77,"Alternative: 35% vs 30%","Haybittle-Peto",2690,"benefit",3.0067039023767,0.0548122252589313,0.0548122252589313,1
77,"Alternative: 35% vs 30%","e-RTb adaptive",NA,NA,NA,NA,0.0548122252589313,NA
77,"Alternative: 35% vs 30%","e-RTb design directional",1718,"benefit",0.0576614679707463,0.0576614679707463,0.0548122252589313,1.05198188357352
78,"Alternative: 35% vs 30%","OBF two-sided",2690,"benefit",2.57467023027003,0.0468333417173902,0.0468333417173902,1
78,"Alternative: 35% vs 30%","Pocock two-sided",2690,"benefit",2.57467023027003,0.0468333417173902,0.0468333417173902,1
